year,runtime,gross,G_short,G_black comedy,G_thriller/suspense,G_war,G_sport,G_drama,G_music,G_horror,G_musical,G_crime,G_comedy,G_adventure,G_multiple genres,G_biography,G_thriller,G_romance,G_film-noir,G_concert/performance,G_romantic comedy,G_western,G_documentary,G_fantasy,G_sci-fi,G_animation,G_mystery,G_family,G_action,G_history,M_PG-13,M_R,M_Approved,M_PG,M_M/PG,M_G,M_-1,M_NC-17,M_GP,M_M,M_Passed,M_TV-14,M_TV-MA,M_X,M_TV-G
0.32769816542285424,5.052898524970603,-0.6232913736027867,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,0.8753183983824947,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,-0.49250893977884486,-0.7423234359271449,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,-0.4322753310433905,-0.4444009034750091,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,1.8917629669934,-0.9215417954572384,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
0.2731124247923981,-0.39526706203399065,-0.44999471453184575,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,0.8753183983824947,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,-0.49250893977884486,1.3471216879351557,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,-0.4322753310433905,2.2502204477544114,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,1.8917629669934,-0.9215417954572384,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
0.9281413123578716,0.27588377114773455,-0.3690965029747017,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,-1.142441426854394,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,-0.49250893977884486,1.3471216879351557,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,-0.4322753310433905,-0.4444009034750091,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,1.8835124230062958,-0.20015552101883496,-0.5286074510641845,1.0851379773869436,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
0.4914553873142226,-0.6716232874617599,-0.5419966021850684,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,-1.142441426854394,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,-0.49250893977884486,1.3471216879351557,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,2.3133404295504962,2.2502204477544114,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,1.8917629669934,-0.9215417954572384,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
-1.473631275382198,-0.07943137583082585,-0.5080246407958755,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,-1.142441426854394,-0.17898034450903041,-0.31687777238825837,5.485710825026594,-0.49250893977884486,1.3471216879351557,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,-0.4322753310433905,-0.4444009034750091,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,-0.5286074510641845,-0.9215417954572384,7.643443086870093,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
0.7643840904665032,-0.0004724542800346519,0.08430360428184089,-0.02735878275822915,-0.1263227881599779,3.2753732879533897,-0.17447968341021458,-0.17333846936407166,-1.142441426854394,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,-0.49250893977884486,-0.7423234359271449,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,2.3133404295504962,-0.4444009034750091,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,3.244358498835404,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,-0.5286074510641845,1.0851379773869436,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
-0.1089877596207948,-0.39526706203399065,-0.5125189858823835,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,0.8753183983824947,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,-0.49250893977884486,1.3471216879351557,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,-0.4322753310433905,2.2502204477544114,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,-0.5286074510641845,1.0851379773869436,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
0.7097983498360472,0.9470346043294597,0.509944521298187,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,0.8753183983824947,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,2.0304199969426704,-0.7423234359271449,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,-0.4322753310433905,-0.4444009034750091,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,3.3818943363632137,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,-0.5286074510641845,1.0851379773869436,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
-1.1461168315994612,-0.07943137583082585,0.6708156380711352,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,0.8753183983824947,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,2.0304199969426704,-0.7423234359271449,-0.5100313235377142,-0.03351380075257899,3.3315983418341744,-0.4322753310433905,-0.4444009034750091,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,6.237823960420334,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,-0.5286074510641845,-0.9215417954572384,-0.1308310912549084,2.2142424793085316,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
-0.05440201899033866,-0.15839029738161703,-0.6766947681601171,-0.02735878275822915,-0.1263227881599779,-0.3053087120414443,-0.17447968341021458,-0.17333846936407166,0.8753183983824947,-0.17898034450903041,-0.31687777238825837,-0.18229178166626236,2.0304199969426704,1.3471216879351557,-0.5100313235377142,-0.03351380075257899,-0.30015623055252855,-0.4322753310433905,-0.4444009034750091,-0.09314489428612278,-0.04742231080640092,-0.16870547845739467,-0.1603123150549146,-0.1422015808074165,-0.2881485148775964,-0.3082273430507018,-0.22878286167487125,-0.29569226609113086,-0.2323806969881027,-0.5309229648742578,-0.20015552101883496,-0.5286074510641845,1.0851379773869436,-0.1308310912549084,-0.4516217213537888,-0.02735878275822915,-0.22237479499833035,-0.2873866613421871,-0.04742231080640092,-0.06427036396789952,-0.03870564998580919,-0.05123155195785603,-0.019341961772855323,-0.019341961772855323,-0.01934196177285532,-0.01934196177285532
